problem_size,total_timewrite_time,tree_construction_time,acceleration_calc_time,integration_time
128,2,0,0,0,0,2
256,2,0,0,0,0,2
384,4,0,0,0,0,4
512,5,0,0,0,0,5
640,6,0,0,0,0,6
768,7,0,0,0,0,7
896,6,0,0,0,0,6
1024,7,0,0,0,0,7
1152,8,0,0,0,0,8
1280,8,0,0,0,0,8
1408,10,0,0,0,0,10
1536,10,0,0,0,0,10
1664,11,0,0,0,0,11
1792,12,0,0,0,0,12
1920,13,0,0,0,0,13
2048,14,0,0,0,0,14
2176,15,0,0,0,0,15
2304,16,0,0,0,0,16
2432,17,0,0,0,0,17
2560,18,0,0,9,0,18
2688,18,0,0,8,0,18
2816,20,0,0,10,0,20
2944,20,0,0,10,0,20
3072,21,0,0,10,0,21
3200,22,0,0,10,0,22
3328,23,0,0,10,0,23
3456,24,0,0,10,0,24
3584,25,0,0,10,0,25
3712,26,0,0,10,0,26
3840,27,0,0,10,0,27
3968,28,0,0,10,0,28
4096,29,0,0,10,0,29
4224,31,0,0,10,0,31
4352,32,0,1,10,0,32
4480,33,0,3,11,0,33
4608,34,0,8,12,0,34
4736,35,0,9,15,0,35
4864,36,0,10,18,0,36
4992,37,0,10,18,0,37
5120,38,0,10,20,0,38
5248,39,0,10,20,0,39
5376,40,0,10,20,0,40
5504,42,0,10,20,0,42
5632,43,0,10,20,0,43
5760,46,0,10,20,0,46
5888,45,0,10,20,0,45
6016,47,0,10,20,0,47
6144,47,0,10,21,0,47
6272,48,0,10,22,0,48
6400,52,0,10,26,0,52
6528,53,0,10,27,0,53
6656,52,0,10,26,0,52
6784,53,0,10,27,0,53
6912,54,0,10,28,0,54
7040,55,0,10,28,0,55
7168,57,0,10,30,0,57
7296,58,0,10,30,0,58
7424,59,0,10,30,0,59
7552,63,0,10,33,0,63
7680,61,0,10,31,0,61
7808,62,0,10,32,0,62
7936,67,0,18,35,0,67
8064,67,0,16,35,0,67
8192,66,0,12,34,0,66
8320,67,0,18,35,0,67
8448,68,0,18,36,0,68
8576,69,0,18,36,0,69
8704,70,0,19,37,0,70
8832,71,0,20,37,0,71
8960,73,0,20,38,0,73
9088,74,0,20,41,0,74
9216,75,0,20,41,0,75
9344,76,0,20,42,0,76
9472,77,0,20,42,0,77
9600,78,0,20,43,0,78
9728,80,0,20,44,0,80
9856,80,0,20,45,0,80
9984,82,0,20,45,0,82
10112,83,0,20,46,0,83
10240,84,0,20,46,0,84
10368,86,0,20,46,0,86
10496,87,0,20,47,0,87
10624,88,0,20,48,0,88
10752,89,0,20,49,0,89
10880,91,0,20,49,0,91
11008,91,0,20,50,0,91
11136,93,0,21,51,0,93
11264,94,0,20,52,0,94
11392,95,0,20,54,0,95
11520,97,0,21,56,0,97
11648,98,0,22,55,0,98
11776,99,0,23,56,0,99
11904,100,0,28,57,0,100
12032,101,0,28,57,0,101
12160,103,0,28,58,0,103
